combination,rate
"(0, 1, 2, 5, 6, 7, 8)",0.811688311688
"(1, 3, 5, 7, 8)",0.811688311688
"(2, 4, 5, 6, 8)",0.811688311688
"(1, 2, 3, 4, 6, 8)",0.811688311688
"(4, 5, 7, 8)",0.811688311688
"(0, 2, 4, 6, 8)",0.811688311688
"(0, 1, 3, 7, 8)",0.811688311688
"(0, 8)",0.811688311688
"(1, 3, 4, 7, 8)",0.811688311688
"(0, 5, 8)",0.811688311688
"(0, 4, 5, 6, 8)",0.811688311688
"(0, 2, 7, 8)",0.811688311688
"(3, 6, 7, 8)",0.811688311688
"(0, 2, 3, 5, 6, 7, 8)",0.811688311688
"(0, 2, 3, 4, 6, 8)",0.811688311688
"(1, 3, 4, 8)",0.811688311688
"(0, 2, 8)",0.811688311688
"(4, 5, 8)",0.811688311688
"(1, 4, 6, 7, 8)",0.811688311688
"(0, 2, 3, 5, 6, 8)",0.811688311688
"(0, 1, 2, 3, 4, 5, 7, 8)",0.811688311688
"(0, 1, 4, 6, 8)",0.811688311688
"(0, 1, 2, 5, 8)",0.811688311688
"(0, 3, 5, 6, 7, 8)",0.811688311688
"(0, 2, 5, 6, 7, 8)",0.811688311688
"(2, 3, 5, 6, 7, 8)",0.811688311688
"(0, 1, 2, 3, 5, 6, 7, 8)",0.811688311688
"(1, 2, 4, 5, 6, 8)",0.811688311688
"(1, 2, 5, 6, 8)",0.811688311688
"(4, 8)",0.811688311688
"(2, 8)",0.811688311688
"(0, 1, 4, 7, 8)",0.811688311688
"(2, 3, 6, 8)",0.811688311688
"(2, 5, 8)",0.811688311688
"(0, 1, 2, 3, 5, 7, 8)",0.811688311688
"(3, 4, 5, 7, 8)",0.811688311688
"(3, 6, 8)",0.811688311688
"(0, 1, 2, 5, 6, 8)",0.811688311688
"(1, 2, 3, 7, 8)",0.811688311688
"(1, 2, 4, 5, 6, 7, 8)",0.811688311688
"(1, 4, 7, 8)",0.811688311688
"(0, 2, 4, 6, 7, 8)",0.811688311688
"(1, 3, 4, 5, 6, 7, 8)",0.811688311688
"(0, 1, 5, 6, 7, 8)",0.811688311688
"(3, 5, 8)",0.811688311688
"(0, 4, 6, 8)",0.811688311688
"(3, 4, 5, 8)",0.811688311688
"(0, 1, 2, 4, 5, 6, 8)",0.811688311688
"(0, 3, 4, 8)",0.811688311688
"(0, 1, 2, 3, 7, 8)",0.811688311688
"(0, 1, 3, 5, 6, 7, 8)",0.811688311688
"(1, 2, 7, 8)",0.811688311688
"(0, 1, 3, 4, 5, 6, 7, 8)",0.811688311688
"(0, 1, 2, 3, 4, 5, 8)",0.811688311688
"(1, 2, 3, 4, 5, 8)",0.811688311688
"(0, 1, 2, 3, 4, 7, 8)",0.811688311688
"(3, 5, 7, 8)",0.811688311688
"(1, 2, 4, 6, 8)",0.811688311688
"(1, 2, 3, 4, 5, 7, 8)",0.811688311688
"(1, 2, 3, 4, 7, 8)",0.811688311688
"(0, 1, 4, 5, 7, 8)",0.811688311688
"(2, 3, 5, 6, 8)",0.811688311688
"(1, 2, 3, 8)",0.811688311688
"(2, 5, 6, 8)",0.811688311688
"(0, 3, 4, 5, 6, 8)",0.811688311688
"(1, 5, 8)",0.811688311688
"(1, 3, 7, 8)",0.811688311688
"(1, 2, 3, 5, 6, 8)",0.811688311688
"(1, 2, 3, 4, 8)",0.811688311688
"(0, 2, 4, 8)",0.811688311688
"(0, 2, 3, 4, 5, 8)",0.811688311688
"(2, 4, 6, 7, 8)",0.811688311688
"(0, 2, 4, 7, 8)",0.811688311688
"(0, 1, 3, 4, 6, 8)",0.811688311688
"(0, 1, 3, 4, 5, 6, 8)",0.811688311688
"(1, 3, 4, 5, 8)",0.811688311688
"(0, 2, 3, 4, 5, 6, 8)",0.811688311688
"(0, 2, 3, 6, 8)",0.811688311688
"(0, 1, 2, 7, 8)",0.811688311688
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.811688311688
"(6, 8)",0.811688311688
"(2, 4, 6, 8)",0.811688311688
"(0, 1, 6, 8)",0.811688311688
"(0, 1, 2, 4, 7, 8)",0.811688311688
"(0, 1, 2, 3, 4, 8)",0.811688311688
"(0, 3, 4, 5, 7, 8)",0.811688311688
"(0, 1, 2, 3, 8)",0.811688311688
"(0, 1, 2, 4, 8)",0.811688311688
"(0, 1, 2, 4, 6, 7, 8)",0.811688311688
"(1, 2, 3, 4, 6, 7, 8)",0.811688311688
"(0, 1, 3, 4, 5, 7, 8)",0.811688311688
"(0, 2, 3, 4, 7, 8)",0.811688311688
"(1, 3, 4, 5, 6, 8)",0.811688311688
"(0, 1, 4, 5, 6, 8)",0.811688311688
"(2, 3, 7, 8)",0.811688311688
"(0, 3, 4, 6, 8)",0.811688311688
"(0, 6, 8)",0.811688311688
"(1, 4, 6, 8)",0.811688311688
"(4, 5, 6, 7, 8)",0.811688311688
"(2, 6, 8)",0.811688311688
"(0, 5, 6, 8)",0.811688311688
"(1, 4, 5, 6, 8)",0.811688311688
"(0, 3, 8)",0.811688311688
"(4, 6, 8)",0.811688311688
"(0, 3, 4, 5, 6, 7, 8)",0.811688311688
"(5, 7, 8)",0.811688311688
"(5, 6, 7, 8)",0.811688311688
"(2, 3, 4, 6, 7, 8)",0.811688311688
"(2, 3, 4, 5, 7, 8)",0.811688311688
"(0, 3, 4, 7, 8)",0.811688311688
"(1, 2, 3, 4, 5, 6, 7, 8)",0.811688311688
"(0, 1, 2, 4, 5, 7, 8)",0.811688311688
"(0, 5, 6, 7, 8)",0.811688311688
"(0, 2, 3, 4, 5, 6, 7, 8)",0.811688311688
"(0, 1, 2, 6, 7, 8)",0.811688311688
"(0, 2, 4, 5, 6, 8)",0.811688311688
"(3, 4, 7, 8)",0.811688311688
"(0, 3, 4, 6, 7, 8)",0.811688311688
"(1, 2, 4, 5, 8)",0.811688311688
"(0, 1, 2, 4, 5, 6, 7, 8)",0.811688311688
"(0, 1, 3, 4, 6, 7, 8)",0.811688311688
"(0, 2, 4, 5, 8)",0.811688311688
"(2, 3, 5, 7, 8)",0.811688311688
"(1, 2, 3, 5, 6, 7, 8)",0.811688311688
"(0, 1, 6, 7, 8)",0.811688311688
"(2, 7, 8)",0.811688311688
"(1, 2, 4, 7, 8)",0.811688311688
"(0, 1, 4, 5, 6, 7, 8)",0.811688311688
"(2, 3, 4, 5, 8)",0.811688311688
"(3, 4, 8)",0.811688311688
"(1, 2, 5, 8)",0.811688311688
"(2, 4, 5, 8)",0.811688311688
"(1, 3, 8)",0.811688311688
"(1, 5, 6, 7, 8)",0.811688311688
"(6, 7, 8)",0.811688311688
"(4, 5, 6, 8)",0.811688311688
"(1, 3, 4, 6, 8)",0.811688311688
"(0, 2, 3, 4, 8)",0.811688311688
"(0, 2, 5, 7, 8)",0.811688311688
"(0, 1, 2, 6, 8)",0.811688311688
"(1, 3, 5, 6, 8)",0.811688311688
"(1, 3, 5, 8)",0.811688311688
"(0, 2, 6, 7, 8)",0.811688311688
"(1, 2, 3, 6, 7, 8)",0.811688311688
"(1, 2, 3, 5, 7, 8)",0.811688311688
"(0, 6, 7, 8)",0.811688311688
"(0, 2, 6, 8)",0.811688311688
"(0, 2, 3, 5, 8)",0.811688311688
"(1, 4, 8)",0.811688311688
"(0, 2, 4, 5, 7, 8)",0.811688311688
"(3, 8)",0.811688311688
"(2, 3, 4, 5, 6, 8)",0.811688311688
"(1, 8)",0.811688311688
"(0, 1, 5, 7, 8)",0.811688311688
"(1, 7, 8)",0.811688311688
"(0, 1, 3, 4, 7, 8)",0.811688311688
"(3, 4, 6, 7, 8)",0.811688311688
